Waf: Entering directory `/home/zsh/example/build'
Waf: Leaving directory `/home/zsh/example/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.251s)
88.8015 0 78 100 
88.8101 1 16 100 45 
88.8201 1 16 100 45 
88.8301 1 16 100 45 
88.8401 1 16 100 45 
88.8501 1 16 100 45 
88.8601 1 16 100 45 
88.8701 1 16 100 45 
88.8801 1 16 100 45 
88.8901 1 16 100 45 
88.9 0 35 100 
88.9001 1 16 100 45 
88.9101 1 16 100 45 
88.9201 1 16 100 45 
88.9301 1 16 100 45 
88.9401 1 16 100 45 
88.9501 1 16 100 45 
88.9601 1 16 100 45 
88.9701 1 16 100 45 
88.9801 1 16 100 45 
88.9901 1 16 100 45 
89 0 20 100 
89.0001 1 16 100 45 
89.0101 1 16 100 45 
89.0201 1 16 100 45 
89.0301 1 16 100 45 
89.0401 1 16 100 45 
89.0501 1 16 100 45 
89.0601 1 16 100 45 
89.0701 1 16 100 45 
89.0801 1 16 100 45 
89.0901 1 16 100 45 
89.1 0 97 100 
89.1001 1 16 100 45 
89.1101 1 16 100 45 
89.2 0 58 100 
89.3 0 90 100 
89.4015 0 91 100 
89.5015 0 45 100 
89.6015 0 78 100 
89.7 0 97 100 
89.8 0 58 100 
89.9 0 34 100 
90 0 58 100 
90.1015 0 91 100 
90.2 1 16 100 45 
90.3 0 58 100 
90.4015 0 80 100 
90.4039 0 94 100 
90.5 0 35 100 
90.5147 0 85 100 
90.517 0 58 100 
90.5247 0 85 100 
90.5262 0 58 100 
90.5347 0 85 100 
90.5362 0 58 100 
90.5447 0 85 100 
90.5462 0 58 100 
90.5547 0 85 100 
90.5562 0 58 100 
90.5647 0 85 100 
90.5662 0 58 100 
90.5747 0 85 100 
90.5762 0 58 100 
90.5847 0 85 100 
90.5862 0 58 100 
90.5947 0 85 100 
90.5962 0 58 100 
90.6 0 20 100 
90.6047 0 85 100 
90.6062 0 58 100 
90.6147 0 85 100 
90.6162 0 58 100 
90.6247 0 85 100 
90.6262 0 58 100 
90.6347 0 85 100 
90.6362 0 58 100 
90.7 0 35 100 
90.767 0 58 100 
90.7685 0 85 100 
90.7762 0 58 100 
90.7777 0 85 100 
90.7862 0 58 100 
90.7877 0 85 100 
90.7962 0 58 100 
90.7977 0 85 100 
90.8 0 20 100 
90.8062 0 58 100 
90.8077 0 85 100 
90.8162 0 58 100 
90.8177 0 85 100 
90.8262 0 58 100 
90.8277 0 85 100 
90.8362 0 58 100 
90.8377 0 85 100 
90.8462 0 58 100 
90.8477 0 85 100 
90.8562 0 58 100 
90.8577 0 85 100 
90.8662 0 58 100 
90.8677 0 85 100 
90.8762 0 58 100 
90.8777 0 85 100 
90.8862 0 58 100 
90.8877 0 85 100 
90.9 0 97 100 
90.9778 0 58 100 
90.9795 0 85 100 
90.9878 0 58 100 
90.9893 0 85 100 
90.9978 0 58 100 
90.9993 0 85 100 
91.0015 0 85 100 
91.0078 0 58 100 
91.0093 0 85 100 
91.0185 0 85 100 
91.02 0 58 100 
91.0277 0 85 100 
91.0292 0 58 100 
91.0377 0 85 100 
91.0392 0 58 100 
91.0477 0 85 100 
91.0492 0 58 100 
91.0577 0 85 100 
91.0592 0 58 100 
91.0677 0 85 100 
91.0692 0 58 100 
91.0777 0 85 100 
91.0792 0 58 100 
91.0877 0 85 100 
91.0892 0 58 100 
91.0977 0 85 100 
91.0992 0 58 100 
91.1 0 90 100 
91.1077 0 85 100 
91.1092 0 58 100 
91.1177 0 85 100 
91.1192 0 58 100 
91.1277 0 85 100 
91.1292 0 58 100 
91.1377 0 85 100 
91.1392 0 58 100 
91.2015 0 91 100 
91.3015 0 45 100 
91.4015 0 80 100 
91.4033 0 94 100 
91.5 0 97 100 
91.6015 0 85 100 
91.7 0 34 100 
91.8015 0 85 100 
91.9015 0 91 100 
92 1 16 100 45 
92.1015 0 85 100 
92.2015 0 80 100 
92.2263 0 94 100 
92.2363 0 94 100 
92.2375 0 80 100 
92.2393 0 80 100 
92.2463 0 94 100 
92.2478 0 80 100 
92.2563 0 94 100 
92.2578 0 80 100 
92.2663 0 94 100 
92.2678 0 80 100 
92.2763 0 94 100 
92.2778 0 80 100 
92.2863 0 94 100 
92.2878 0 80 100 
92.2963 0 94 100 
92.2978 0 80 100 
92.3 0 35 100 
92.3063 0 94 100 
92.3078 0 80 100 
92.3163 0 94 100 
92.3178 0 80 100 
92.3263 0 94 100 
92.3278 0 80 100 
92.3363 0 94 100 
92.3378 0 80 100 
92.3463 0 94 100 
92.3478 0 80 100 
92.3563 0 94 100 
92.3578 0 80 100 
92.3663 0 94 100 
92.3678 0 80 100 
92.3763 0 94 100 
92.3778 0 80 100 
92.3863 0 94 100 
92.3878 0 80 100 
92.3963 0 94 100 
92.3978 0 80 100 
92.4 0 20 100 
92.4063 0 94 100 
92.4078 0 80 100 
92.4163 0 94 100 
92.4178 0 80 100 
92.4263 0 94 100 
92.4278 0 80 100 
92.4363 0 94 100 
92.4378 0 80 100 
92.4463 0 94 100 
92.4478 0 80 100 
92.4563 0 94 100 
92.4578 0 80 100 
92.4663 0 94 100 
92.4678 0 80 100 
92.4763 0 94 100 
92.4778 0 80 100 
92.4863 0 94 100 
92.4878 0 80 100 
92.4963 0 94 100 
92.4978 0 80 100 
92.5 0 97 100 
92.5063 0 94 100 
92.5078 0 80 100 
92.5163 0 94 100 
92.5178 0 80 100 
92.5263 0 94 100 
92.5278 0 80 100 
92.5363 0 94 100 
92.5378 0 80 100 
92.5463 0 94 100 
92.5478 0 80 100 
92.5563 0 94 100 
92.5578 0 80 100 
92.5663 0 94 100 
92.5678 0 80 100 
92.5763 0 94 100 
92.5778 0 80 100 
92.5863 0 94 100 
92.5878 0 80 100 
92.5963 0 94 100 
92.5978 0 80 100 
92.6015 0 85 100 
92.6063 0 94 100 
92.6078 0 80 100 
92.6163 0 94 100 
92.6178 0 80 100 
92.6263 0 94 100 
92.6278 0 80 100 
92.6363 0 94 100 
92.6378 0 80 100 
92.6463 0 94 100 
92.6478 0 80 100 
92.6563 0 94 100 
92.6578 0 80 100 
92.6663 0 94 100 
92.6678 0 80 100 
92.6763 0 94 100 
92.6778 0 80 100 
92.6863 0 94 100 
92.6878 0 80 100 
92.6963 0 94 100 
92.6978 0 80 100 
92.7 0 90 100 
92.7063 0 94 100 
92.7078 0 80 100 
92.7163 0 94 100 
92.7178 0 80 100 
92.7263 0 94 100 
92.7278 0 80 100 
92.7363 0 94 100 
92.7378 0 80 100 
92.7463 0 94 100 
92.7478 0 80 100 
92.7563 0 94 100 
92.7578 0 80 100 
92.7663 0 94 100 
92.7678 0 80 100 
92.7763 0 94 100 
92.7778 0 80 100 
92.7863 0 94 100 
92.7878 0 80 100 
92.7963 0 94 100 
92.7978 0 80 100 
92.8015 0 91 100 
92.8063 0 94 100 
92.8078 0 80 100 
92.8163 0 94 100 
92.8178 0 80 100 
92.8263 0 94 100 
92.8278 0 80 100 
92.8363 0 94 100 
92.8378 0 80 100 
92.8463 0 94 100 
92.8478 0 80 100 
92.8563 0 94 100 
92.8578 0 80 100 
92.8663 0 94 100 
92.8678 0 80 100 
92.8763 0 94 100 
92.8778 0 80 100 
92.8863 0 94 100 
92.8878 0 80 100 
92.9015 0 45 100 
93.0015 0 80 100 
93.1 0 97 100 
93.2015 0 85 100 
93.3 0 34 100 
93.4015 0 85 100 
93.5015 0 91 100 
93.6 1 16 100 45 
93.7015 0 85 100 
93.8015 0 80 100 
93.9 0 35 100 
94 0 20 100 
94.1 0 97 100 
94.2015 0 85 100 
94.3 0 90 100 
94.4015 0 91 100 
94.5015 0 45 100 
94.6015 0 80 100 
94.7 0 97 100 
94.8015 0 85 100 
94.9 0 34 100 
95 0 35 100 
95.1 0 20 100 
95.2 0 97 100 
95.3015 0 85 100 
95.4 0 90 100 
95.5063 0 3 100 
95.6 0 20 100 
95.7 0 97 100 
95.8015 0 85 100 
95.9 0 90 100 
96.0015 0 91 100 
96.1 0 3 100 
96.154 0 35 100 
96.1557 0 3 100 
96.164 0 35 100 
96.1655 0 3 100 
96.174 0 35 100 
96.1755 0 3 100 
96.184 0 35 100 
96.1855 0 3 100 
96.194 0 35 100 
96.1955 0 3 100 
96.2015 0 80 100 
96.204 0 35 100 
96.2055 0 3 100 
96.214 0 35 100 
96.2155 0 3 100 
96.224 0 35 100 
96.2255 0 3 100 
96.234 0 35 100 
96.2355 0 3 100 
96.244 0 35 100 
96.2455 0 3 100 
96.254 0 35 100 
96.2555 0 3 100 
96.264 0 35 100 
96.2655 0 3 100 
96.274 0 35 100 
96.2755 0 3 100 
96.284 0 35 100 
96.2855 0 3 100 
96.294 0 35 100 
96.2955 0 3 100 
96.3 0 97 100 
96.304 0 35 100 
96.3055 0 3 100 
96.314 0 35 100 
96.3155 0 3 100 
96.324 0 35 100 
96.3255 0 3 100 
96.334 0 35 100 
96.3355 0 3 100 
96.344 0 35 100 
96.3455 0 3 100 
96.354 0 35 100 
96.3555 0 3 100 
96.364 0 35 100 
96.3655 0 3 100 
96.374 0 35 100 
96.3755 0 3 100 
96.384 0 35 100 
96.3855 0 3 100 
96.394 0 35 100 
96.3955 0 3 100 
96.404 0 35 100 
96.4043 0 45 100 
96.4059 0 3 100 
96.414 0 35 100 
96.4155 0 3 100 
96.424 0 35 100 
96.4255 0 3 100 
96.434 0 35 100 
96.4355 0 3 100 
96.444 0 35 100 
96.4455 0 3 100 
96.454 0 35 100 
96.4555 0 3 100 
96.464 0 35 100 
96.4655 0 3 100 
96.474 0 35 100 
96.4755 0 3 100 
96.484 0 35 100 
96.4855 0 3 100 
96.494 0 35 100 
96.4955 0 3 100 
96.5 0 20 100 
96.504 0 35 100 
96.5055 0 3 100 
96.514 0 35 100 
96.5155 0 3 100 
96.524 0 35 100 
96.5255 0 3 100 
96.534 0 35 100 
96.5355 0 3 100 
96.544 0 35 100 
96.5455 0 3 100 
96.554 0 35 100 
96.5555 0 3 100 
96.564 0 35 100 
96.5655 0 3 100 
96.574 0 35 100 
96.5755 0 3 100 
96.584 0 35 100 
96.5855 0 3 100 
96.594 0 35 100 
96.5955 0 3 100 
96.6 0 97 100 
96.604 0 35 100 
96.6055 0 3 100 
96.614 0 35 100 
96.6155 0 3 100 
96.624 0 35 100 
96.6255 0 3 100 
96.634 0 35 100 
96.6355 0 3 100 
96.644 0 35 100 
96.6455 0 3 100 
96.654 0 35 100 
96.6555 0 3 100 
96.664 0 35 100 
96.6655 0 3 100 
96.674 0 35 100 
96.6755 0 3 100 
96.684 0 35 100 
96.6855 0 3 100 
96.694 0 35 100 
96.6955 0 3 100 
96.7015 0 45 100 
96.704 0 35 100 
96.7055 0 3 100 
96.714 0 35 100 
96.7155 0 3 100 
96.724 0 35 100 
96.7255 0 3 100 
96.734 0 35 100 
96.7355 0 3 100 
96.744 0 35 100 
96.7455 0 3 100 
96.754 0 35 100 
96.7555 0 3 100 
96.764 0 35 100 
96.7655 0 3 100 
96.774 0 35 100 
96.7755 0 3 100 
96.784 0 35 100 
96.7855 0 3 100 
96.794 0 35 100 
96.7955 0 3 100 
96.8 0 20 100 
96.804 0 35 100 
96.8055 0 3 100 
96.814 0 35 100 
96.8155 0 3 100 
96.824 0 35 100 
96.8255 0 3 100 
96.834 0 35 100 
96.8355 0 3 100 
96.844 0 35 100 
96.8455 0 3 100 
96.854 0 35 100 
96.8555 0 3 100 
96.864 0 35 100 
96.8655 0 3 100 
96.874 0 35 100 
96.8755 0 3 100 
96.884 0 35 100 
96.8855 0 3 100 
96.9 0 97 100 
97.0015 0 85 100 
97.1015 0 45 100 
97.2 0 20 100 
97.3 0 97 100 
97.4 0 58 100 
97.5 0 90 100 
97.6063 0 11 100 
97.7 0 3 100 
97.8015 0 80 100 
97.9 0 97 100 
98 0 58 100 
98.1 0 35 100 
98.1953 0 45 100 
98.2 0 35 100 
98.2026 0 35 100 
98.2053 0 45 100 
98.2068 0 35 100 
98.2153 0 45 100 
98.2168 0 35 100 
98.2253 0 45 100 
98.2268 0 35 100 
98.2353 0 45 100 
98.2368 0 35 100 
98.2453 0 45 100 
98.2468 0 35 100 
98.2553 0 45 100 
98.2568 0 35 100 
98.2653 0 45 100 
98.2668 0 35 100 
98.2753 0 45 100 
98.2768 0 35 100 
98.2853 0 45 100 
98.2868 0 35 100 
98.2953 0 45 100 
98.2968 0 35 100 
98.3 0 35 100 
98.3053 0 45 100 
98.3068 0 35 100 
98.3153 0 45 100 
98.3168 0 35 100 
98.3253 0 45 100 
98.3268 0 35 100 
98.3353 0 45 100 
98.3368 0 35 100 
98.3453 0 45 100 
98.3468 0 35 100 
98.3553 0 45 100 
98.3568 0 35 100 
98.3653 0 45 100 
98.3668 0 35 100 
98.3753 0 45 100 
98.3768 0 35 100 
98.4 0 20 100 
98.5 0 97 100 
98.6 0 58 100 
98.7 0 90 100 
98.8 0 84 100 
98.9 0 3 100 
98.9503 0 85 100 
98.952 0 58 100 
98.9603 0 85 100 
98.9618 0 58 100 
98.9703 0 85 100 
98.9718 0 58 100 
98.9803 0 85 100 
98.9818 0 58 100 
98.9903 0 85 100 
98.9918 0 58 100 
99 0 77 100 
99.0003 0 85 100 
99.0018 0 58 100 
99.0103 0 85 100 
99.0118 0 58 100 
99.0203 0 85 100 
99.0218 0 58 100 
99.0303 0 85 100 
99.0318 0 58 100 
99.0403 0 85 100 
99.0418 0 58 100 
99.0503 0 85 100 
99.0518 0 58 100 
99.0603 0 85 100 
99.0618 0 58 100 
99.0703 0 85 100 
99.0718 0 58 100 
99.0803 0 85 100 
99.0818 0 58 100 
99.0903 0 85 100 
99.0918 0 58 100 
99.1 0 97 100 
99.1003 0 85 100 
99.1018 0 58 100 
99.1103 0 85 100 
99.1118 0 58 100 
99.1159 0 77 100 
99.1176 0 80 100 
99.1582 0 11 100 
99.1609 0 84 100 
99.2 0 58 100 
99.3043 0 94 100 
99.3061 0 80 100 
99.3269 0 97 100 
99.335 0 20 100 
99.3369 0 97 100 
99.3384 0 20 100 
99.3469 0 97 100 
99.3484 0 20 100 
99.4 0 58 100 
99.4837 0 91 100 
99.4861 0 11 100 
99.4937 0 91 100 
99.4952 0 11 100 
99.5 0 84 100 
99.5037 0 91 100 
99.5052 0 11 100 
99.5137 0 91 100 
99.5152 0 11 100 
99.5237 0 91 100 
99.5252 0 11 100 
99.5337 0 91 100 
99.5352 0 11 100 
99.5437 0 91 100 
99.5452 0 11 100 
99.5537 0 91 100 
99.5552 0 11 100 
99.5637 0 91 100 
99.5652 0 11 100 
99.6 0 35 100 
99.7 0 20 100 
99.7361 0 11 100 
99.7452 0 11 100 
99.7552 0 11 100 
99.7652 0 11 100 
99.7752 0 11 100 
99.7852 0 11 100 
99.7952 0 11 100 
99.8 0 35 100 
99.8052 0 11 100 
99.8152 0 11 100 
99.9 0 20 100 
100 0 35 100 
100.1 0 20 100 
100.2 0 35 100 
100.3 0 20 100 
100.4 0 97 100 
100.5 0 58 100 
100.6 0 90 100 
100.643 0 34 100 
100.644 0 94 100 
100.653 0 34 100 
100.654 0 94 100 
100.663 0 34 100 
100.664 0 94 100 
100.673 0 34 100 
100.674 0 94 100 
100.683 0 34 100 
100.684 0 94 100 
100.693 0 34 100 
100.694 0 94 100 
100.7 0 84 100 
100.703 0 34 100 
100.704 0 94 100 
100.713 0 34 100 
100.714 0 94 100 
100.723 0 34 100 
100.724 0 94 100 
100.8 0 3 100 
100.9 0 35 100 
101 0 20 100 
101.1 0 35 100 
101.2 0 35 100 
101.267 0 97 100 
101.269 0 20 100 
101.3 0 20 100 
101.4 0 35 100 
101.5 0 35 100 
101.6 0 20 100 
101.7 0 35 100 
101.8 0 20 100 
101.9 0 35 100 
102 0 20 100 
102.1 0 35 100 
102.2 0 20 100 
102.3 0 35 100 
102.4 0 20 100 
102.5 0 35 100 
102.6 0 20 100 
102.7 0 35 100 
102.8 0 35 100 
102.9 0 20 100 
103 0 35 100 
103.1 0 20 100 
103.2 0 35 100 
103.3 0 35 100 
103.4 0 20 100 
103.5 0 35 100 
103.6 0 20 100 
103.7 0 35 100 
103.8 0 20 100 
103.9 0 97 100 
104 0 35 100 
104.1 0 20 100 
104.2 0 35 100 
104.279 0 97 100 
104.281 0 20 100 
104.3 0 35 100 
104.4 0 35 100 
104.5 0 20 100 
104.602 0 20 100 
104.7 0 35 100 
104.8 0 35 100 
104.9 0 20 100 
105 0 97 100 
105.1 0 35 100 
105.2 0 35 100 
105.3 0 35 100 
105.4 0 35 100 
105.5 0 20 100 
105.6 0 35 100 
105.7 0 35 100 
105.8 0 20 100 
105.845 0 97 100 
105.847 0 20 100 
105.902 0 20 100 
106 0 35 100 
106.1 0 20 100 
106.2 0 35 100 
106.3 0 20 100 
106.4 0 35 100 
106.5 0 20 100 
106.6 0 35 100 
106.7 0 35 100 
106.8 0 35 100 
106.9 0 35 100 
107 0 35 100 
107.1 1 20 100 45 
107.2 0 35 100 
107.3 1 20 100 45 
107.4 0 97 100 
107.428 0 97 100 
107.43 1 20 100 45 
107.5 0 58 100 
107.6 0 35 100 
107.7 1 20 100 45 
107.8 0 35 100 
107.9 1 20 100 45 
108 0 35 100 
108.1 1 20 100 45 
108.2 0 35 100 
108.3 0 35 100 
108.4 1 20 100 45 
108.502 1 20 100 45 
108.578 0 37 100 
108.588 0 37 100 
108.589 0 58 100 
108.591 0 58 100 
108.598 0 37 100 
108.6 0 58 100 
108.6 0 58 100 
108.608 0 37 100 
108.61 0 58 100 
108.7 0 90 100 
108.8 0 44 100 
108.9 0 44 100 
109 0 37 100 
109.1 0 34 100 
109.2 0 44 100 
109.24 0 34 100 
109.251 0 77 100 
109.3 0 37 100 
109.327 0 77 100 
109.329 0 80 100 
109.402 0 77 100 
109.403 0 80 100 
109.5 0 77 100 
109.502 0 80 100 
109.577 0 37 100 
109.579 0 58 100 
109.587 0 37 100 
109.589 0 58 100 
109.6 0 44 100 
109.7 0 37 100 
109.8 0 44 100 
109.9 0 44 100 
110 0 37 100 
110.1 0 34 100 
110.2 0 77 100 
110.202 0 80 100 
110.307 0 35 100 
110.4 0 44 100 
110.5 0 37 100 
110.6 0 34 100 
110.7 0 77 100 
110.702 0 80 100 
110.802 0 35 100 
110.851 0 34 100 
110.853 0 77 100 
110.854 0 80 100 
110.861 0 34 100 
110.862 0 77 100 
110.864 0 80 100 
110.9 0 44 100 
111 0 37 100 
111.074 0 94 100 
111.084 0 94 100 
111.084 0 81 100 
111.086 0 81 100 
111.094 0 94 100 
111.095 0 81 100 
111.102 0 77 100 
111.103 0 80 100 
111.104 0 94 100 
111.105 0 81 100 
111.114 0 94 100 
111.115 0 81 100 
111.124 0 94 100 
111.125 0 81 100 
111.134 0 94 100 
111.135 0 81 100 
111.144 0 94 100 
111.145 0 81 100 
111.154 0 94 100 
111.155 0 81 100 
111.2 0 77 100 
111.202 0 80 100 
111.3 0 44 100 
111.4 0 44 100 
111.5 0 37 100 
111.532 0 37 100 
111.533 0 58 100 
111.542 0 37 100 
111.543 0 58 100 
111.552 0 37 100 
111.553 0 58 100 
111.562 0 37 100 
111.563 0 58 100 
111.572 0 37 100 
111.573 0 58 100 
111.6 0 34 100 
111.7 0 77 100 
111.802 0 35 100 
111.902 0 35 100 
112 0 44 100 
112.1 0 37 100 
112.2 0 34 100 
112.3 0 77 100 
112.4 0 44 100 
112.431 0 97 100 
112.433 1 20 100 45 
112.441 0 97 100 
112.443 1 20 100 45 
112.451 0 97 100 
112.453 1 20 100 45 
112.461 0 97 100 
112.463 1 20 100 45 
112.471 0 97 100 
112.473 1 20 100 45 
112.481 0 97 100 
112.483 1 20 100 45 
112.491 0 97 100 
112.493 1 20 100 45 
112.5 0 44 100 
112.501 0 97 100 
112.503 1 20 100 45 
112.511 0 97 100 
112.513 1 20 100 45 
112.521 0 97 100 
112.523 1 20 100 45 
112.531 0 97 100 
112.533 1 20 100 45 
112.537 0 37 100 
112.539 0 58 100 
112.541 0 97 100 
112.543 1 20 100 45 
112.551 0 97 100 
112.553 1 20 100 45 
112.561 0 97 100 
112.563 1 20 100 45 
112.571 0 97 100 
112.573 1 20 100 45 
112.581 0 97 100 
112.583 1 20 100 45 
112.591 0 97 100 
112.593 1 20 100 45 
112.601 0 97 100 
112.602 0 58 100 
112.603 1 20 100 45 
112.61 0 81 100 
112.611 0 97 100 
112.613 1 20 100 45 
112.617 0 44 100 
112.62 0 81 100 
112.621 0 97 100 
112.621 0 44 100 
112.623 1 20 100 45 
112.63 0 81 100 
112.631 0 97 100 
112.631 0 44 100 
112.633 1 20 100 45 
112.64 0 81 100 
112.641 0 97 100 
112.641 0 44 100 
112.643 1 20 100 45 
112.65 0 81 100 
112.651 0 97 100 
112.651 0 44 100 
112.653 1 20 100 45 
112.66 0 81 100 
112.661 0 97 100 
112.661 0 44 100 
112.663 1 20 100 45 
112.67 0 81 100 
112.671 0 97 100 
112.671 0 44 100 
112.673 1 20 100 45 
112.68 0 81 100 
112.681 0 97 100 
112.681 0 44 100 
112.683 1 20 100 45 
112.69 0 81 100 
112.691 0 97 100 
112.691 0 44 100 
112.693 1 20 100 45 
112.7 0 34 100 
112.701 0 97 100 
112.703 1 20 100 45 
112.711 0 97 100 
112.713 1 20 100 45 
112.721 0 97 100 
112.723 1 20 100 45 
112.731 0 97 100 
112.733 1 20 100 45 
112.741 0 97 100 
112.743 1 20 100 45 
112.751 0 97 100 
112.753 1 20 100 45 
112.8 0 77 100 
112.9 0 44 100 
113 0 37 100 
113.071 0 44 100 
113.081 0 44 100 
113.081 0 81 100 
113.083 0 81 100 
113.091 0 44 100 
113.092 0 81 100 
113.101 0 44 100 
113.102 0 81 100 
113.103 0 81 100 
113.111 0 44 100 
113.112 0 81 100 
113.121 0 44 100 
113.122 0 81 100 
113.131 0 44 100 
113.132 0 81 100 
113.141 0 44 100 
113.142 0 81 100 
113.151 0 44 100 
113.152 0 81 100 
113.161 0 44 100 
113.162 0 81 100 
113.171 0 44 100 
113.172 0 81 100 
113.181 0 44 100 
113.182 0 81 100 
113.191 0 44 100 
113.192 0 81 100 
113.2 0 37 100 
113.201 0 44 100 
113.211 0 44 100 
113.221 0 44 100 
113.231 0 44 100 
113.241 0 44 100 
113.251 0 44 100 
113.261 0 44 100 
113.271 0 44 100 
113.281 0 44 100 
113.291 0 44 100 
113.3 0 44 100 
113.301 0 44 100 
113.311 0 44 100 
113.321 0 44 100 
113.331 0 44 100 
113.331 0 81 100 
113.333 0 44 100 
113.333 0 81 100 
113.334 0 44 100 
113.341 0 44 100 
113.342 0 81 100 
113.344 0 44 100 
113.351 0 44 100 
113.352 0 81 100 
113.353 0 44 100 
113.353 0 81 100 
113.355 0 44 100 
113.361 0 44 100 
113.362 0 81 100 
113.363 0 44 100 
113.364 0 44 100 
113.371 0 44 100 
113.372 0 81 100 
113.373 0 44 100 
113.374 0 44 100 
113.381 0 44 100 
113.382 0 81 100 
113.383 0 44 100 
113.384 0 44 100 
113.391 0 44 100 
113.392 0 81 100 
113.393 0 44 100 
113.394 0 44 100 
113.4 0 44 100 
113.401 0 44 100 
113.402 0 81 100 
113.403 0 44 100 
113.404 0 44 100 
113.411 0 44 100 
113.412 0 81 100 
113.413 0 44 100 
113.414 0 44 100 
113.415 0 44 100 
113.421 0 44 100 
113.422 0 81 100 
113.423 0 44 100 
113.424 0 44 100 
113.425 0 44 100 
113.431 0 44 100 
113.432 0 81 100 
113.433 0 44 100 
113.434 0 44 100 
113.435 0 44 100 
113.441 0 44 100 
113.442 0 81 100 
113.443 0 44 100 
113.444 0 44 100 
113.445 0 44 100 
113.451 0 44 100 
113.453 0 44 100 
113.455 0 44 100 
113.461 0 44 100 
113.463 0 44 100 
113.465 0 44 100 
113.471 0 44 100 
113.473 0 44 100 
113.475 0 44 100 
113.481 0 44 100 
113.483 0 44 100 
113.485 0 44 100 
113.491 0 44 100 
113.491 0 58 100 
113.493 0 44 100 
113.495 0 44 100 
113.499 0 37 100 
113.5 0 44 100 
113.501 0 44 100 
113.501 0 58 100 
113.503 0 37 100 
113.503 0 44 100 
113.505 0 44 100 
113.511 0 44 100 
113.511 0 58 100 
113.513 0 37 100 
113.513 0 44 100 
113.515 0 44 100 
113.521 0 44 100 
113.521 0 58 100 
113.523 0 37 100 
113.523 0 44 100 
113.525 0 44 100 
113.531 0 44 100 
113.531 0 58 100 
113.533 0 37 100 
113.533 0 44 100 
113.535 0 44 100 
113.541 0 44 100 
113.541 0 58 100 
113.543 0 37 100 
113.543 0 44 100 
113.545 0 44 100 
113.551 0 44 100 
113.551 0 58 100 
113.553 0 37 100 
113.553 0 44 100 
113.555 0 44 100 
113.561 0 44 100 
113.561 0 58 100 
113.563 0 37 100 
113.563 0 44 100 
113.565 0 44 100 
113.571 0 44 100 
113.571 0 58 100 
113.573 0 37 100 
113.573 0 44 100 
113.575 0 44 100 
113.581 0 44 100 
113.581 0 58 100 
113.583 0 37 100 
113.583 0 44 100 
113.585 0 44 100 
113.591 0 44 100 
113.591 0 58 100 
113.593 0 37 100 
113.593 0 44 100 
113.595 0 44 100 
113.6 0 44 100 
113.601 0 44 100 
113.601 0 58 100 
113.603 0 37 100 
113.603 0 44 100 
113.605 0 44 100 
113.611 0 44 100 
113.611 0 58 100 
113.613 0 37 100 
113.613 0 44 100 
113.615 0 44 100 
113.621 0 44 100 
113.621 0 58 100 
113.623 0 37 100 
113.623 0 44 100 
113.625 0 44 100 
113.631 0 44 100 
113.631 0 58 100 
113.633 0 37 100 
113.633 0 44 100 
113.635 0 44 100 
113.641 0 44 100 
113.641 0 58 100 
113.643 0 37 100 
113.643 0 44 100 
113.645 0 44 100 
113.651 0 44 100 
113.651 0 58 100 
113.653 0 37 100 
113.653 0 44 100 
113.655 0 44 100 
113.661 0 44 100 
113.661 0 58 100 
113.663 0 37 100 
113.671 0 58 100 
113.673 0 37 100 
113.681 0 58 100 
113.683 0 37 100 
113.691 0 58 100 
113.693 0 37 100 
113.7 0 37 100 
113.701 0 58 100 
113.703 0 37 100 
113.711 0 58 100 
113.713 0 37 100 
113.721 0 58 100 
113.723 0 37 100 
113.731 0 58 100 
113.733 0 37 100 
113.741 0 58 100 
113.743 0 37 100 
113.751 0 58 100 
113.753 0 37 100 
113.761 0 58 100 
113.763 0 37 100 
113.771 0 58 100 
113.773 0 37 100 
113.781 0 58 100 
113.783 0 37 100 
113.791 0 58 100 
113.793 0 37 100 
113.8 0 34 100 
113.801 0 58 100 
113.803 0 37 100 
113.811 0 58 100 
113.813 0 37 100 
113.821 0 58 100 
113.823 0 37 100 
113.831 0 58 100 
113.833 0 37 100 
113.841 0 58 100 
113.843 0 37 100 
113.851 0 58 100 
113.853 0 37 100 
113.861 0 58 100 
113.863 0 37 100 
113.871 0 58 100 
113.873 0 37 100 
113.881 0 58 100 
113.883 0 37 100 
113.891 0 58 100 
113.893 0 37 100 
113.9 0 44 100 
113.901 0 58 100 
113.903 0 37 100 
113.911 0 58 100 
113.913 0 37 100 
113.921 0 58 100 
113.923 0 37 100 
113.931 0 58 100 
113.933 0 37 100 
113.941 0 58 100 
113.943 0 37 100 
113.951 0 58 100 
113.953 0 37 100 
113.961 0 58 100 
113.963 0 37 100 
114 0 44 100 
114.1 0 44 100 
114.2 0 44 100 
114.3 0 44 100 
114.4 0 37 100 
114.405 0 34 100 
114.406 0 77 100 
114.415 0 34 100 
114.416 0 77 100 
114.425 0 34 100 
114.426 0 77 100 
114.435 0 34 100 
114.436 0 77 100 
114.5 0 44 100 
114.6 0 37 100 
114.7 0 44 100 
114.8 0 44 100 
114.9 0 37 100 
115 0 44 100 
115.036 0 77 100 
115.042 0 34 100 
115.046 0 77 100 
115.047 0 34 100 
115.056 0 77 100 
115.057 0 34 100 
115.074 0 77 100 
115.076 0 80 100 
115.084 0 77 100 
115.086 0 80 100 
115.094 0 77 100 
